gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,AvgChargesPerMonth,ChargeDiff,ChargeDiffPerc,tenure_group,NumServices,HasInternet,ChurnFlag,gender_Male
Female,0,1,1,65,1,1,Fiber optic,1,1,0,1,1,0,Two year,1,Credit card (automatic),99.05,6416.7,No,98.71846153846154,-21.550000000000182,-0.003358424112082563,48+,6,1,0,0
Male,0,0,0,3,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,19.6,61.35,No,20.45,2.549999999999997,0.041564792176039075,0-12,1,0,0,1
Male,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,45.65,45.65,Yes,45.65,0.0,0.0,0-12,1,1,1,1
Male,0,0,1,30,1,0,DSL,0,1,1,0,1,0,One year,0,Credit card (automatic),64.5,1929.95,No,64.33166666666666,-5.0499999999999545,-0.002616648099691678,24-48,4,1,0,1
Male,0,1,1,15,1,0,DSL,0,1,1,1,0,1,Month-to-month,1,Mailed check,69.5,1071.4,No,71.42666666666668,28.90000000000009,0.026974052641403852,12-24,5,1,0,1
Female,0,1,1,8,1,0,DSL,0,0,0,1,1,1,Month-to-month,1,Electronic check,68.55,564.35,No,70.54375,15.950000000000045,0.028262602994595633,0-12,4,1,0,0
Male,0,0,0,7,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,0,Mailed check,95.0,655.5,Yes,93.64285714285714,-9.5,-0.014492753623188406,0-12,4,1,1,1
Female,0,1,1,70,1,1,Fiber optic,1,1,1,0,1,1,One year,1,Credit card (automatic),108.15,7930.55,No,113.29357142857143,360.0500000000002,0.04540038206681758,48+,7,1,0,0
Male,0,1,1,62,1,0,DSL,1,1,1,1,1,1,Two year,0,Electronic check,86.1,5215.25,No,84.11693548387096,-122.94999999999982,-0.023575092277455505,48+,7,1,0,1
Female,0,1,1,6,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.7,113.5,No,18.916666666666668,-4.699999999999989,-0.04140969162995585,0-12,1,0,0,0
Female,0,1,1,14,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Bank transfer (automatic),80.9,1152.8,No,82.34285714285714,20.199999999999818,0.01752255378209561,12-24,2,1,0,0
Female,0,0,0,22,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Bank transfer (automatic),84.15,1821.95,No,82.81590909090909,-29.350000000000136,-0.01610911386152207,12-24,3,1,0,0
Male,0,1,1,22,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,20.15,419.9,No,19.086363636363636,-23.399999999999977,-0.05572755417956651,12-24,1,0,0,1
Male,0,1,1,16,1,0,DSL,1,0,1,0,1,0,Two year,0,Mailed check,64.25,1024.0,No,64.0,-4.0,-0.00390625,12-24,4,1,0,1
Male,0,0,0,10,1,1,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),25.7,251.6,No,25.16,-5.400000000000006,-0.021462639109697958,0-12,2,0,0,1
Female,0,0,1,13,1,0,DSL,1,1,0,0,0,0,Month-to-month,1,Electronic check,56.0,764.55,No,58.81153846153846,36.549999999999955,0.04780589889477465,12-24,3,1,0,0
Female,0,1,0,20,1,1,Fiber optic,1,0,0,0,0,0,Month-to-month,0,Electronic check,82.4,1592.35,Yes,79.61749999999999,-55.65000000000009,-0.03494834678305655,12-24,3,1,1,0
Female,0,0,0,2,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.7,135.2,No,67.6,-4.200000000000017,-0.031065088757396577,0-12,1,1,0,0
Male,0,0,0,53,1,1,DSL,0,1,1,1,0,1,Two year,1,Bank transfer (automatic),73.9,3958.25,No,74.68396226415095,41.54999999999973,0.010497063096065112,48+,6,1,0,1
Female,0,1,1,11,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,20.6,233.9,No,21.263636363636365,7.299999999999983,0.031209918768704503,0-12,1,0,0,0
Male,0,1,0,69,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.9,1363.45,No,19.76014492753623,-9.649999999999864,-0.007077633943305485,48+,1,0,0,1
Female,0,0,0,4,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),70.9,273.0,Yes,68.25,-10.600000000000023,-0.03882783882783891,0-12,1,1,1,0
Male,0,1,0,72,1,1,DSL,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),89.05,6254.45,No,86.86736111111111,-157.14999999999964,-0.025126110209530757,48+,8,1,0,1
Male,1,1,0,58,0,0,DSL,0,1,1,0,0,1,Month-to-month,1,Electronic check,45.3,2651.2,Yes,45.710344827586205,23.800000000000182,0.008977066988533563,48+,3,1,1,1
Female,0,1,1,16,1,0,No,0,0,0,0,0,0,Month-to-month,0,Electronic check,20.4,321.4,No,20.0875,-5.0,-0.015556938394523958,12-24,1,0,0,0
Male,0,1,0,43,1,0,Fiber optic,1,0,1,1,0,0,One year,1,Bank transfer (automatic),84.25,3539.25,No,82.30813953488372,-83.5,-0.0235925690471145,24-48,4,1,0,1
Female,0,1,0,2,1,1,Fiber optic,0,0,1,1,1,1,Month-to-month,1,Electronic check,104.4,242.8,Yes,121.4,34.0,0.1400329489291598,0-12,6,1,1,0
Male,0,1,0,14,1,0,DSL,0,1,1,1,1,1,Two year,0,Mailed check,81.95,1181.75,No,84.41071428571429,34.450000000000045,0.029151681827797794,12-24,6,1,0,1
Female,0,1,0,53,1,0,Fiber optic,0,0,1,0,1,1,One year,1,Bank transfer (automatic),94.85,5000.2,Yes,94.3433962264151,-26.849999999999454,-0.005369785208591547,48+,4,1,1,0
Female,0,0,0,32,1,0,No,0,0,0,0,0,0,One year,0,Bank transfer (automatic),20.55,654.55,No,20.4546875,-3.050000000000068,-0.004659689863264943,24-48,1,0,0,0
Female,0,1,0,34,1,1,No,0,0,0,0,0,0,Month-to-month,0,Electronic check,24.7,780.2,No,22.947058823529414,-59.59999999999991,-0.07639066905921546,24-48,2,0,0,0
Female,1,0,0,15,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,74.45,1145.7,Yes,76.38000000000001,28.950000000000045,0.02526839486776647,12-24,2,1,1,0
Female,1,0,0,7,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),76.45,503.6,Yes,71.94285714285715,-31.549999999999955,-0.06264892772041293,0-12,2,1,1,0
Female,0,1,1,15,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Bank transfer (automatic),105.35,1559.25,No,103.95,-21.0,-0.013468013468013467,12-24,6,1,0,0
Male,0,1,0,61,1,0,No,0,0,0,0,0,0,One year,1,Credit card (automatic),20.55,1252.0,No,20.524590163934427,-1.5499999999999545,-0.0012380191693290373,48+,1,0,0,1
Female,0,0,0,1,0,0,DSL,0,1,0,0,0,0,Month-to-month,0,Bank transfer (automatic),29.95,29.95,Yes,29.95,0.0,0.0,0-12,1,1,1,0
Female,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,45.3,45.3,No,45.3,0.0,0.0,0-12,1,1,0,0
Male,0,0,0,8,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,0,Bank transfer (automatic),84.5,662.65,Yes,82.83125,-13.350000000000023,-0.020146381951256353,0-12,3,1,1,1
Male,0,1,1,33,1,0,DSL,1,0,1,0,1,1,One year,0,Credit card (automatic),74.75,2453.3,No,74.34242424242424,-13.449999999999818,-0.0054824114458076134,24-48,5,1,0,1
Female,0,0,0,13,1,0,Fiber optic,0,1,1,0,0,0,Month-to-month,1,Electronic check,79.25,1111.65,Yes,85.51153846153846,81.40000000000009,0.07322448612422983,12-24,3,1,1,0
Female,0,1,0,1,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,24.8,24.8,Yes,24.8,0.0,0.0,0-12,0,1,1,0
Male,0,0,0,20,1,0,DSL,0,1,0,0,0,0,Month-to-month,1,Mailed check,51.8,1023.85,No,51.1925,-12.149999999999977,-0.011866972701079238,12-24,2,1,0,1
Male,0,0,0,3,0,0,DSL,0,0,0,1,0,0,Month-to-month,0,Electronic check,30.4,82.15,No,27.383333333333336,-9.049999999999983,-0.11016433353621402,0-12,1,1,0,1
Female,0,0,0,13,1,0,No,0,0,0,0,0,0,One year,0,Electronic check,19.65,244.8,No,18.83076923076923,-10.649999999999977,-0.04350490196078422,12-24,1,0,0,0
Female,0,1,0,40,1,1,DSL,0,1,0,0,0,0,Month-to-month,0,Credit card (automatic),56.6,2379.1,No,59.4775,115.09999999999991,0.04837963935942159,24-48,3,1,0,0
Male,0,1,1,43,1,1,DSL,1,0,0,1,0,1,One year,1,Credit card (automatic),71.9,3173.35,No,73.79883720930232,81.64999999999964,0.02572990688074106,24-48,5,1,0,1
Male,0,1,0,6,1,0,Fiber optic,0,1,1,0,0,1,Month-to-month,1,Electronic check,91.0,531.0,Yes,88.5,-15.0,-0.02824858757062147,0-12,4,1,1,1
Female,0,1,1,69,1,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),19.75,1375.4,No,19.933333333333334,12.650000000000091,0.009197324414715784,48+,1,0,0,0
Female,0,1,1,72,1,1,Fiber optic,1,1,1,0,1,1,Two year,0,Credit card (automatic),109.7,8129.3,No,112.90694444444445,230.89999999999964,0.02840342956958159,48+,7,1,0,0
Male,0,1,1,59,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),19.3,1192.7,No,20.215254237288136,54.0,0.04527542550515637,48+,1,0,0,1
Female,0,1,0,20,1,0,Fiber optic,1,1,0,1,1,0,Month-to-month,1,Electronic check,96.55,1901.65,No,95.08250000000001,-29.34999999999991,-0.015433965240711965,12-24,5,1,0,0
Male,0,1,1,24,1,1,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),24.1,587.4,No,24.474999999999998,8.999999999999886,0.015321756894790409,12-24,2,0,0,1
Male,0,0,0,59,1,1,Fiber optic,0,1,1,1,1,1,Month-to-month,1,Electronic check,111.35,6519.75,No,110.5042372881356,-49.899999999999636,-0.007653667701982382,48+,7,1,0,1
Male,0,1,1,72,1,1,Fiber optic,0,1,1,1,1,1,Two year,1,Bank transfer (automatic),112.25,8041.65,No,111.68958333333333,-40.350000000000364,-0.005017626979537827,48+,7,1,0,1
Male,0,0,1,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.75,20.75,No,20.75,0.0,0.0,0-12,1,0,0,1
Female,0,1,0,27,1,0,Fiber optic,1,0,0,1,1,1,One year,1,Credit card (automatic),101.9,2681.15,No,99.30185185185185,-70.15000000000009,-0.026164145982134564,24-48,5,1,0,0
Female,0,0,0,14,1,0,Fiber optic,0,1,0,1,0,0,Month-to-month,1,Credit card (automatic),80.05,1112.3,No,79.45,-8.400000000000091,-0.007551919446192656,12-24,3,1,0,0
Male,0,1,1,71,1,1,Fiber optic,1,0,1,0,1,1,Two year,0,Electronic check,105.55,7405.5,No,104.30281690140845,-88.55000000000018,-0.011957329012220672,48+,6,1,0,1
Male,0,0,1,13,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Credit card (automatic),78.3,1033.95,No,79.53461538461539,16.050000000000068,0.01552299434208624,12-24,2,1,0,1
Male,0,0,0,44,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),68.85,2958.95,No,67.24886363636364,-70.44999999999982,-0.02380912147890293,24-48,1,1,0,1
Female,0,0,0,33,1,0,Fiber optic,0,1,0,1,0,0,One year,1,Bank transfer (automatic),79.95,2684.85,No,81.35909090909091,46.5,0.01731940331862115,24-48,3,1,0,0
Male,0,1,1,72,0,0,DSL,1,1,1,1,0,1,Two year,1,Credit card (automatic),55.45,4179.2,No,58.044444444444444,186.79999999999973,0.044697549770290904,48+,5,1,0,1
Male,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,0,Electronic check,79.9,79.9,Yes,79.9,0.0,0.0,0-12,2,1,1,1
Female,0,0,0,19,1,0,Fiber optic,1,0,1,1,1,1,Month-to-month,1,Electronic check,106.6,1934.45,Yes,101.81315789473685,-90.94999999999982,-0.04701594768538852,12-24,6,1,1,0
Male,0,1,0,64,1,0,Fiber optic,0,1,1,1,1,1,One year,1,Credit card (automatic),102.45,6654.1,No,103.9703125,97.30000000000018,0.014622563532258333,48+,6,1,0,1
Male,0,0,0,2,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),46.0,84.5,Yes,42.25,-7.5,-0.08875739644970414,0-12,1,1,1,1
Female,0,0,0,1,0,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,25.25,25.25,No,25.25,0.0,0.0,0-12,0,1,0,0
Male,0,0,1,61,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.75,1124.2,No,18.42950819672131,-80.54999999999995,-0.07165095178793805,48+,1,0,0,1
Female,0,1,1,29,1,0,No,0,0,0,0,0,0,One year,0,Electronic check,20.0,540.05,No,18.622413793103448,-39.950000000000045,-0.0739746319785206,24-48,1,0,0,0
Male,1,1,0,23,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,0,Electronic check,86.8,1975.85,No,85.90652173913043,-20.549999999999955,-0.01040058708910087,12-24,3,1,0,1
Female,0,1,0,57,0,0,DSL,1,1,1,0,1,1,Month-to-month,1,Bank transfer (automatic),58.75,3437.45,No,60.30614035087719,88.69999999999982,0.02580401169471551,48+,5,1,0,0
Male,0,1,1,72,0,0,DSL,1,1,1,1,0,0,Two year,0,Credit card (automatic),45.25,3139.8,No,43.608333333333334,-118.19999999999982,-0.037645709917829104,48+,4,1,0,1
Male,0,1,0,66,0,0,DSL,1,1,1,1,1,0,Two year,1,Bank transfer (automatic),56.6,3789.2,No,57.41212121212121,53.59999999999991,0.014145466061437748,48+,5,1,0,1
Male,0,1,1,65,1,1,DSL,0,1,1,1,1,1,Two year,1,Bank transfer (automatic),84.2,5324.5,No,81.91538461538461,-148.5,-0.027889942717626067,48+,7,1,0,1
Female,0,0,0,8,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Bank transfer (automatic),80.0,624.6,No,78.075,-15.399999999999977,-0.024655779699007327,0-12,2,1,0,0
Female,0,0,0,4,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.15,268.35,Yes,67.0875,-12.25,-0.04564933855040059,0-12,1,1,1,0
Female,0,1,0,71,1,1,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),24.75,1836.9,No,25.871830985915494,79.65000000000009,0.04336109750122494,48+,2,0,0,0
Male,0,1,1,1,1,0,No,0,0,0,0,0,0,One year,1,Electronic check,20.2,20.2,No,20.2,0.0,0.0,0-12,1,0,0,1
Male,0,1,0,4,1,0,DSL,0,0,0,1,0,0,Month-to-month,0,Mailed check,50.05,179.35,Yes,44.8375,-20.849999999999994,-0.11625313632562027,0-12,2,1,1,1
Female,0,0,0,12,1,0,No,0,0,0,0,0,0,One year,1,Bank transfer (automatic),19.35,219.35,No,18.279166666666665,-12.850000000000023,-0.0585821746067929,0-12,1,0,0,0
Male,0,0,0,24,0,0,DSL,1,0,0,0,1,1,One year,1,Mailed check,50.6,1288.75,No,53.697916666666664,74.34999999999991,0.057691561590688584,12-24,3,1,0,1
Female,0,1,1,31,1,0,DSL,1,0,1,1,1,1,One year,1,Mailed check,81.15,2545.75,No,82.12096774193549,30.09999999999991,0.011823627614651834,24-48,6,1,0,0
Female,0,1,0,1,1,0,DSL,0,0,0,0,1,0,Month-to-month,0,Mailed check,55.2,55.2,Yes,55.2,0.0,0.0,0-12,2,1,1,0
Male,0,0,0,30,1,1,Fiber optic,0,0,0,1,0,1,Month-to-month,1,Credit card (automatic),89.9,2723.15,No,90.77166666666668,26.15000000000009,0.00960284964104074,24-48,4,1,0,1
Female,0,1,1,47,1,1,DSL,1,1,0,1,1,1,Two year,1,Credit card (automatic),85.3,4107.25,No,87.38829787234043,98.15000000000009,0.02389676791040236,24-48,7,1,0,0
Male,0,0,0,54,1,1,Fiber optic,1,1,0,1,1,1,Two year,1,Credit card (automatic),108.0,5760.65,No,106.6787037037037,-71.35000000000036,-0.01238575507972197,48+,7,1,0,1
Male,0,0,0,50,1,0,Fiber optic,1,1,0,1,0,1,Month-to-month,1,Credit card (automatic),93.5,4747.5,No,94.95,72.5,0.015271195365982097,48+,5,1,0,1
Male,0,0,0,1,1,0,Fiber optic,1,0,0,0,0,1,Month-to-month,1,Mailed check,84.6,84.6,Yes,84.6,0.0,0.0,0-12,3,1,1,1
Female,0,0,0,72,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),20.25,1566.9,No,21.762500000000003,108.90000000000009,0.06950028719126944,48+,1,0,0,0
Female,0,0,0,29,1,1,No,0,0,0,0,0,0,Month-to-month,0,Electronic check,25.15,702.0,No,24.20689655172414,-27.34999999999991,-0.03896011396011383,24-48,2,0,0,0
Male,0,0,0,2,1,1,DSL,0,1,0,0,0,0,Month-to-month,1,Mailed check,54.4,114.1,Yes,57.05,5.299999999999997,0.0464504820333041,0-12,3,1,1,1
Female,0,0,0,10,0,0,DSL,0,0,0,1,0,0,Two year,1,Mailed check,29.6,299.05,No,29.905,3.0500000000000114,0.010198963384049528,0-12,1,1,0,0
Male,0,1,0,18,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,73.15,1305.95,No,72.55277777777778,-10.75,-0.008231555572571691,12-24,2,1,0,1
Female,1,0,0,11,1,0,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,95.0,1120.3,Yes,101.84545454545454,75.29999999999995,0.06721413906989196,0-12,4,1,1,0
Male,0,0,0,16,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.75,284.35,No,17.771875,-31.649999999999977,-0.11130648848250387,12-24,1,0,0,1
Female,0,0,0,72,1,1,DSL,0,1,1,1,1,1,Two year,0,Bank transfer (automatic),86.6,6350.5,No,88.20138888888889,115.30000000000018,0.01815605070466895,48+,7,1,0,0
Male,0,0,0,72,1,1,Fiber optic,0,1,1,1,1,1,Two year,0,Bank transfer (automatic),109.2,7878.3,No,109.42083333333333,15.899999999999636,0.002018201896348151,48+,7,1,0,1
Female,0,1,1,41,1,0,DSL,1,0,0,1,1,1,One year,1,Credit card (automatic),74.7,3187.65,No,77.74756097560976,124.94999999999982,0.039198155380923194,24-48,5,1,0,0
Female,1,1,0,65,1,0,Fiber optic,1,1,1,0,0,1,Month-to-month,0,Electronic check,94.4,6126.15,No,94.24846153846153,-9.850000000000364,-0.0016078613811285006,48+,5,1,0,0
Female,1,0,0,13,1,0,DSL,0,1,1,0,0,0,Month-to-month,1,Electronic check,54.8,731.3,No,56.25384615384615,18.899999999999977,0.02584438670860109,12-24,3,1,0,0
Male,1,0,0,4,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,0,Electronic check,75.35,273.4,No,68.35,-28.0,-0.10241404535479152,0-12,2,1,0,1
Male,0,0,0,41,1,1,DSL,0,0,1,0,0,1,One year,0,Mailed check,65.0,2531.8,No,61.75121951219513,-133.19999999999982,-0.052610790741764675,24-48,4,1,0,1
Male,1,0,0,15,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,74.4,1074.3,Yes,71.61999999999999,-41.700000000000045,-0.0388159731918459,12-24,2,1,1,1
Male,0,0,0,1,1,0,DSL,1,0,0,0,0,0,Month-to-month,1,Mailed check,48.55,48.55,Yes,48.55,0.0,0.0,0-12,2,1,1,1
Male,0,0,0,42,1,1,Fiber optic,1,1,1,0,0,1,One year,1,Electronic check,99.0,4298.45,No,102.34404761904761,140.44999999999982,0.03267456873989457,24-48,6,1,0,1
Female,0,1,0,51,1,0,Fiber optic,1,1,1,0,1,0,One year,1,Electronic check,93.5,4619.55,No,90.57941176470588,-148.94999999999982,-0.03224340033120105,48+,5,1,0,0
Female,0,1,1,2,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,70.4,147.15,Yes,73.575,6.349999999999994,0.04315324498810733,0-12,1,1,1,0
Male,1,1,0,1,0,0,DSL,0,1,0,0,1,0,Month-to-month,0,Electronic check,40.2,40.2,Yes,40.2,0.0,0.0,0-12,2,1,1,1
Male,0,0,1,32,1,1,DSL,0,1,1,1,1,1,One year,0,Credit card (automatic),83.7,2633.3,No,82.290625,-45.09999999999991,-0.017126799073405957,24-48,7,1,0,1
Male,0,0,0,10,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,19.85,193.05,No,19.305,-5.449999999999989,-0.02823102823102817,0-12,1,0,0,1
Female,0,1,1,67,0,0,DSL,0,1,1,1,1,1,Two year,1,Electronic check,59.55,4103.9,No,61.252238805970144,114.04999999999973,0.02779063817344471,48+,5,1,0,0
Female,0,1,1,61,1,1,Fiber optic,1,1,1,1,1,1,Two year,0,Credit card (automatic),115.1,7008.15,No,114.88770491803278,-12.949999999999818,-0.0018478485763004243,48+,8,1,0,0
Male,0,0,0,50,1,1,Fiber optic,1,1,1,1,1,1,One year,0,Credit card (automatic),114.35,5791.1,No,115.822,73.60000000000036,0.012709157154944719,48+,8,1,0,1
Female,0,1,0,2,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),44.6,80.55,Yes,40.275,-8.650000000000006,-0.10738671632526389,0-12,1,1,1,0
Female,1,1,0,29,0,0,DSL,1,0,1,0,0,1,Month-to-month,1,Electronic check,45.0,1228.65,No,42.36724137931035,-76.34999999999991,-0.06214137467952623,24-48,3,1,0,0
Male,1,0,0,3,0,0,DSL,0,0,1,0,0,1,Month-to-month,1,Electronic check,41.15,132.2,Yes,44.06666666666666,8.75,0.06618759455370651,0-12,2,1,1,1
Male,1,0,0,13,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,106.9,1364.3,Yes,104.94615384615385,-25.40000000000009,-0.01861760609836553,12-24,6,1,1,1
Male,1,1,0,57,1,1,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Electronic check,89.85,4925.35,No,86.40964912280702,-196.09999999999945,-0.03981442943141085,48+,4,1,0,1
Female,0,0,0,31,0,0,DSL,1,1,0,1,0,1,Two year,1,Bank transfer (automatic),49.85,1520.1,No,49.03548387096774,-25.250000000000227,-0.016610749292809833,24-48,4,1,0,0
Female,0,1,0,45,1,1,Fiber optic,1,1,1,1,1,1,One year,0,Mailed check,113.3,5032.25,No,111.82777777777778,-66.25,-0.013165085200457052,24-48,8,1,0,0
Female,0,1,1,61,1,1,DSL,1,1,1,1,1,1,Two year,0,Mailed check,88.1,5526.75,No,90.60245901639344,152.65000000000055,0.027620210792961605,48+,8,1,0,0
Male,0,0,0,50,1,1,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),24.9,1195.25,No,23.905,-49.75,-0.041623091403472076,48+,2,0,0,1
Female,1,0,0,19,1,0,Fiber optic,1,1,0,1,1,1,Month-to-month,1,Mailed check,105.0,2007.25,No,105.64473684210526,12.25,0.006102877070619006,12-24,6,1,0,0
Male,0,0,0,59,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.35,1099.6,Yes,18.63728813559322,-42.05000000000018,-0.03824117861040395,48+,1,0,1,1
Female,0,1,0,71,1,1,No,0,0,0,0,0,0,Two year,1,Credit card (automatic),24.25,1732.95,No,24.40774647887324,11.200000000000045,0.006462967771718771,48+,2,0,0,0
Female,1,0,0,16,1,0,Fiber optic,0,0,0,1,1,1,Month-to-month,1,Electronic check,94.45,1511.2,Yes,94.45,0.0,0.0,12-24,4,1,1,0
Male,0,1,0,57,1,0,DSL,1,1,0,1,0,0,Two year,1,Electronic check,59.75,3450.15,No,60.52894736842106,44.40000000000009,0.012869005695404574,48+,4,1,0,1
Male,0,0,0,1,0,0,DSL,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),24.8,24.8,Yes,24.8,0.0,0.0,0-12,0,1,1,1
Male,1,1,0,20,1,1,Fiber optic,0,1,0,1,1,1,Month-to-month,0,Electronic check,107.05,2172.05,No,108.6025,31.050000000000182,0.014295251030132907,12-24,6,1,0,1
Male,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Mailed check,70.6,70.6,Yes,70.6,0.0,0.0,0-12,1,1,1,1
Male,0,1,0,5,1,1,Fiber optic,0,1,0,1,0,0,Month-to-month,1,Electronic check,85.4,401.1,Yes,80.22,-25.899999999999977,-0.06457242582897027,0-12,4,1,1,1
Female,0,1,0,52,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,105.05,5624.85,Yes,108.17019230769232,162.2500000000009,0.028845213650141942,48+,6,1,1,0
Male,1,1,0,21,1,0,DSL,1,1,0,0,0,1,Month-to-month,1,Bank transfer (automatic),64.95,1339.8,No,63.8,-24.15000000000009,-0.018025078369906026,12-24,4,1,0,1
Male,0,0,0,14,0,0,DSL,0,0,1,1,1,1,Month-to-month,1,Electronic check,55.0,771.95,No,55.13928571428572,1.9500000000000455,0.00252607034134341,12-24,4,1,0,1
Female,0,0,0,5,1,0,DSL,0,1,0,0,0,0,Month-to-month,0,Bank transfer (automatic),50.55,244.75,No,48.95,-8.0,-0.03268641470888662,0-12,2,1,0,0
Female,0,0,0,6,1,0,DSL,1,1,0,0,0,0,Month-to-month,0,Mailed check,55.15,322.9,No,53.81666666666666,-8.0,-0.024775472282440387,0-12,3,1,0,0
Female,0,0,0,10,1,0,DSL,0,1,0,0,0,0,Month-to-month,0,Electronic check,51.2,498.25,No,49.825,-13.75,-0.027596588058203714,0-12,2,1,0,0
Female,0,0,1,1,1,1,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,25.4,25.4,No,25.4,0.0,0.0,0-12,2,0,0,0
Female,0,0,0,68,1,1,DSL,1,0,0,0,0,0,Month-to-month,0,Mailed check,54.45,3687.75,No,54.231617647058826,-14.850000000000364,-0.004026845637583991,48+,3,1,0,0
Male,0,1,1,18,1,0,Fiber optic,0,0,1,0,1,1,Month-to-month,0,Mailed check,95.15,1779.95,Yes,98.88611111111112,67.25,0.037781960167420435,12-24,4,1,1,1
Female,0,0,0,22,1,1,Fiber optic,0,0,0,0,0,0,One year,1,Credit card (automatic),76.0,1783.6,No,81.07272727272726,111.59999999999991,0.06257008297824619,12-24,2,1,0,0
Female,0,0,0,20,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,44.35,927.15,No,46.3575,40.14999999999998,0.04330475111902063,12-24,1,1,0,0
Male,0,1,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,70.0,70.0,Yes,70.0,0.0,0.0,0-12,1,1,1,1
Male,1,0,0,8,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,74.5,606.55,Yes,75.81875,10.549999999999955,0.017393454785260828,0-12,2,1,1,1
Male,0,0,0,10,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),44.85,435.4,Yes,43.54,-13.100000000000023,-0.030087276067983518,0-12,1,1,1,1
Male,1,0,0,24,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,76.1,1712.7,Yes,71.3625,-113.69999999999982,-0.06638640742686974,12-24,2,1,1,1
Male,0,0,0,35,1,0,DSL,1,1,1,0,0,0,One year,0,Mailed check,61.2,2021.2,No,57.74857142857143,-120.79999999999995,-0.05976647536117156,24-48,4,1,0,1
Male,0,1,1,23,1,0,Fiber optic,0,1,1,1,0,0,One year,0,Mailed check,86.8,1940.8,No,84.38260869565217,-55.59999999999991,-0.028647980214344552,12-24,4,1,0,1
